DATE,QUANTITIES_Kgs,VALUE,PFco_Code,Total_values,cluster,segmentasi_produk
08-Apr-24,104.6,27600.0,691,2886960.0,0,slow moving
13-May-24,52.6,18000.0,691,946800.0,0,slow moving
20-May-24,5.5,1890.0,691,10395.0,0,slow moving
31-May-24,103.6,36000.0,691,3729600.0,0,slow moving
20-May-24,207.0,67200.0,691,13910400.0,0,slow moving
04-Jun-24,105.3,33600.0,691,3538080.0,0,slow moving
13-Jul-24,105.5,31200.0,691,3291600.0,0,slow moving
23-Jul-24,51.8,15600.0,691,808080.0,0,slow moving
05-Jan-21,9.88,3000.0,692,29640.0,0,slow moving
21-Jan-21,60.4,16200.0,692,978480.0,0,slow moving
27-Jan-21,120.5,36000.0,692,4338000.0,0,slow moving
12-Jan-21,422.4,133224.0,692,56273817.6,0,slow moving
03-Feb-21,120.6,36000.0,692,4341600.0,0,slow moving
08-Feb-21,237.6,72000.0,692,17107200.0,0,slow moving
15-Feb-21,353.7,108000.0,692,38199600.0,0,slow moving
24-Feb-21,20.1,6250.0,692,125625.0,0,slow moving
17-Feb-21,118.6,38064.0,692,4514390.4,0,slow moving
09-Apr-21,206.4,70000.0,692,14448000.0,0,slow moving
19-Apr-21,557.7,184464.0,692,102875572.8,0,slow moving
24-Jun-21,20.6,7000.0,692,144200.0,0,slow moving
30-Jun-21,308.0,102480.0,692,31563840.0,0,slow moving
23-Aug-21,126.4,45540.0,692,5756256.0,0,slow moving
05-Aug-21,20.6,7000.0,692,144200.0,0,slow moving
09-Aug-21,126.5,42000.0,692,5313000.0,0,slow moving
02-Sep-21,64.0,31680.0,692,2027520.0,0,slow moving
13-Sep-21,192.9,63000.0,692,12152700.0,0,slow moving
05-Oct-21,127.2,40992.0,692,5214182.4,0,slow moving
29-Nov-21,60.7,9984.0,692,606028.8,0,slow moving
28-Dec-21,42.5,12480.0,692,530400.0,0,slow moving
20-Dec-21,316.8,93600.0,692,29652480.0,0,slow moving
14-Jan-22,84.8,24960.0,692,2116608.0,0,slow moving
21-Jan-22,127.0,39000.0,692,4953000.0,0,slow moving
25-Jan-22,124.7,39000.0,692,4863300.0,0,slow moving
06-Jan-22,633.5,187200.0,692,118591200.0,0,slow moving
07-Feb-22,61.0,19500.0,692,1189500.0,0,slow moving
16-Feb-22,124.4,39000.0,692,4851600.0,0,slow moving
02-Feb-22,611.8,187200.0,692,114528960.0,0,slow moving
10-Mar-22,123.1,44044.0,692,5421816.4,0,slow moving
12-Mar-22,207.8,68094.0,692,14149933.2,0,slow moving
16-Mar-22,184.0,61236.0,692,11267424.0,0,slow moving
17-Mar-22,211.7,71280.0,692,15089976.0,0,slow moving
19-Mar-22,284.7,97200.0,692,27672840.0,0,slow moving
24-Mar-22,295.6,97200.0,692,28732320.0,0,slow moving
31-Mar-22,673.2,233280.0,692,157044096.0,0,slow moving
26-Apr-22,295.6,115203.0,692,34054006.8,0,slow moving
06-Apr-22,39.4,14000.0,692,551600.0,0,slow moving
29-Apr-22,59.1,21000.0,692,1241100.0,0,slow moving
05-May-22,138.0,45513.6,692,6280876.8,0,slow moving
26-May-22,19.2,7320.0,692,140544.0,0,slow moving
07-May-22,232.6,84000.0,692,19538400.0,0,slow moving
14-Jun-22,226.8,84000.0,692,19051200.0,0,slow moving
22-Jun-22,114.7,42000.0,692,4817400.0,0,slow moving
15-Jun-22,286.6,102480.0,692,29370768.0,0,slow moving
23-Jun-22,562.1,204960.0,692,115208016.0,0,slow moving
27-Jul-22,37.2,14000.0,692,520800.0,0,slow moving
18-Jul-22,280.5,102480.0,692,28745640.0,0,slow moving
17-Aug-22,56.7,21000.0,692,1190700.0,0,slow moving
18-Aug-22,293.9,98820.0,692,29043198.0,0,slow moving
27-Aug-22,283.2,98820.0,692,27985824.0,0,slow moving
23-Sep-22,169.2,63000.0,692,10659600.0,0,slow moving
29-Sep-22,113.9,42000.0,692,4783800.0,0,slow moving
21-Sep-22,344.4,118584.0,692,40840329.6,0,slow moving
29-Sep-22,573.3,197640.0,692,113307012.0,0,slow moving
06-Oct-22,579.5,197640.0,692,114532380.0,0,slow moving
20-Oct-22,18.7,7132.0,692,133368.4,0,slow moving
07-Nov-22,39.0,14000.0,692,546000.0,0,slow moving
09-Nov-22,168.5,63000.0,692,10615500.0,0,slow moving
23-Nov-22,116.2,42000.0,692,4880400.0,0,slow moving
25-Nov-22,19.4,7132.0,692,138360.8,0,slow moving
02-Dec-22,59.2,21750.0,692,1287600.0,0,slow moving
08-Dec-22,193.1,67500.0,692,13034250.0,0,slow moving
14-Dec-22,19.4,7500.0,692,145500.0,0,slow moving
13-Jan-23,115.9,42000.0,692,4867800.0,0,slow moving
18-Jan-23,77.8,28000.0,692,2178400.0,0,slow moving
20-Jan-23,80.7,28000.0,692,2259600.0,0,slow moving
25-Jan-23,195.9,70000.0,692,13713000.0,0,slow moving
13-Feb-23,191.0,70000.0,692,13370000.0,0,slow moving
23-Feb-23,194.1,70000.0,692,13587000.0,0,slow moving
27-Feb-23,231.5,84000.0,692,19446000.0,0,slow moving
08-Mar-23,197.3,70000.0,692,13811000.0,0,slow moving
16-Mar-23,230.1,84000.0,692,19328400.0,0,slow moving
30-Mar-23,202.3,70000.0,692,14161000.0,0,slow moving
13-Mar-23,579.4,183000.0,692,106030200.0,0,slow moving
17-Mar-23,572.9,183000.0,692,104840700.0,0,slow moving
08-Apr-23,118.9,42000.0,692,4993800.0,0,slow moving
16-May-23,58.8,21000.0,692,1234800.0,0,slow moving
19-May-23,78.0,28000.0,692,2184000.0,0,slow moving
20-May-23,175.3,63000.0,692,11043900.0,0,slow moving
24-May-23,173.6,63000.0,692,10936800.0,0,slow moving
04-May-23,757.7,237900.0,692,180256830.0,0,slow moving
21-Jun-23,117.7,42000.0,692,4943400.0,0,slow moving
22-Jun-23,576.1,183000.0,692,105426300.0,0,slow moving
04-Jul-23,116.6,42000.0,692,4897200.0,0,slow moving
13-Jul-23,116.7,42000.0,692,4901400.0,0,slow moving
21-Jul-23,347.6,126000.0,692,43797600.0,0,slow moving
11-Jul-23,872.6,274500.0,692,239528700.0,2,medium moving
18-Jul-23,875.9,274500.0,692,240434550.0,2,medium moving
16-Aug-23,294.8,105000.0,692,30954000.0,0,slow moving
05-Aug-23,846.7,280280.0,692,237313076.0,2,medium moving
22-Aug-23,849.9,267625.0,692,227454487.5,2,medium moving
30-Sep-23,429.3,154000.0,692,66112200.0,0,slow moving
06-Oct-23,193.4,70000.0,692,13538000.0,0,slow moving
18-Oct-23,444.9,161000.0,692,71628900.0,0,slow moving
06-Nov-23,1167.4,366000.0,692,427268400.0,2,medium moving
16-Dec-23,289.5,105000.0,692,30397500.0,0,slow moving
26-Dec-23,116.2,42000.0,692,4880400.0,0,slow moving
05-Jan-24,194.0,70000.0,692,13580000.0,0,slow moving
08-Jan-24,292.9,105000.0,692,30754500.0,0,slow moving
13-Jan-24,292.8,105000.0,692,30744000.0,0,slow moving
31-Jan-24,194.5,70000.0,692,13615000.0,0,slow moving
08-Feb-24,194.8,70000.0,692,13636000.0,0,slow moving
14-Feb-24,136.4,49000.0,692,6683600.0,0,slow moving
15-Feb-24,289.6,105000.0,692,30408000.0,0,slow moving
27-Feb-24,231.7,84000.0,692,19462800.0,0,slow moving
20-Mar-24,230.0,84000.0,692,19320000.0,0,slow moving
28-Mar-24,228.7,84000.0,692,19210800.0,0,slow moving
05-Apr-24,407.3,147000.0,692,59873100.0,0,slow moving
24-Apr-24,233.1,84000.0,692,19580400.0,0,slow moving
08-May-24,229.8,84000.0,692,19303200.0,0,slow moving
10-Jun-24,172.1,63000.0,692,10842300.0,0,slow moving
29-Jun-24,233.9,84000.0,692,19647600.0,0,slow moving
06-Jul-24,230.9,84000.0,692,19395600.0,0,slow moving
10-Jul-24,292.6,105000.0,692,30723000.0,0,slow moving
18-Jul-24,232.0,84000.0,692,19488000.0,0,slow moving
24-Jul-24,232.7,84000.0,692,19546800.0,0,slow moving
08-Mar-24,70.6,21000.0,694,1482600.0,0,slow moving
02-Jan-21,118.25,32190.0,695,3806467.5,0,slow moving
21-Jan-21,39.42,11100.0,695,437562.0,0,slow moving
30-Jan-21,17.0,5883.0,695,100011.0,0,slow moving
29-Jan-21,144.4,37800.0,679,5458320.0,0,slow moving
25-Jan-21,46.4,14400.0,679,668160.0,0,slow moving
28-Jan-21,240.8,72000.0,679,17337600.0,0,slow moving
29-Jan-21,144.8,37800.0,679,5473440.0,0,slow moving
12-Jan-21,480.0,156000.0,679,74880000.0,0,slow moving
08-Feb-21,72.6,21600.0,679,1568160.0,0,slow moving
03-Feb-21,144.4,43200.0,679,6238080.0,0,slow moving
08-Feb-21,240.8,72000.0,679,17337600.0,0,slow moving
13-Feb-21,386.6,115200.0,679,44536320.0,0,slow moving
23-Feb-21,497.99,154275.0,679,76827407.25,0,slow moving
25-Feb-21,236.16,74925.0,679,17694288.0,0,slow moving
17-Feb-21,48.0,15600.0,679,748800.0,0,slow moving
20-Feb-21,482.2,156000.0,679,75223200.0,0,slow moving
09-Mar-21,24.2,7672.5,679,185674.5,0,slow moving
18-Jun-21,96.6,31200.0,679,3013920.0,0,slow moving
18-Jun-21,92.1,31200.0,679,2873520.0,0,slow moving
10-Jun-21,242.5,84000.0,679,20370000.0,0,slow moving
30-Jun-21,226.7,84000.0,679,19042800.0,0,slow moving
30-Jul-21,100.6,33600.0,679,3380160.0,0,slow moving
17-Jul-21,203.4,60000.0,679,12204000.0,0,slow moving
10-Jul-21,181.0,58800.0,679,10642800.0,0,slow moving
21-Jul-21,34.5,13540.5,679,467147.25,0,slow moving
17-Jul-21,193.6,60000.0,679,11616000.0,0,slow moving
23-Aug-21,98.4,32670.0,679,3214728.0,0,slow moving
06-Aug-21,129.8,46800.0,679,6074640.0,0,slow moving
10-Aug-21,143.7,46800.0,679,6725160.0,0,slow moving
03-Aug-21,69.7,25200.0,679,1756440.0,0,slow moving
09-Aug-21,45.2,16800.0,679,759360.0,0,slow moving
06-Aug-21,143.5,46800.0,679,6715800.0,0,slow moving
20-Sep-21,506.35,144000.0,679,72914400.0,0,slow moving
23-Sep-21,634.5,180000.0,679,114210000.0,0,slow moving
08-Sep-21,236.5,84000.0,679,19866000.0,0,slow moving
02-Sep-21,50.8,21120.0,679,1072896.0,0,slow moving
03-Sep-21,93.7,33600.0,679,3148320.0,0,slow moving
08-Sep-21,25.89,8400.0,679,217476.0,0,slow moving
14-Sep-21,51.8,16800.0,679,870240.0,0,slow moving
16-Sep-21,388.46,126000.0,679,48945960.0,0,slow moving
08-Sep-21,140.7,46800.0,679,6584760.0,0,slow moving
14-Sep-21,137.6,50400.0,679,6935040.0,0,slow moving
30-Oct-21,149.9,41400.0,679,6205860.0,0,slow moving
30-Oct-21,141.6,41400.0,679,5862240.0,0,slow moving
05-Oct-21,157.2,50400.0,679,7922880.0,0,slow moving
22-Nov-21,255.9,72000.0,679,18424800.0,0,slow moving
17-Nov-21,52.3,16800.0,679,878640.0,0,slow moving
30-Dec-21,25.8,9000.0,679,232200.0,0,slow moving
25-Dec-21,227.5,80088.0,679,18220020.0,0,slow moving
28-Dec-21,90.7,31200.0,679,2829840.0,0,slow moving
20-Dec-21,251.2,78000.0,679,19593600.0,0,slow moving
25-Jan-22,76.5,25600.0,679,1958400.0,0,slow moving
28-Jan-22,591.9,210000.0,679,124299000.0,0,slow moving
04-Jan-22,136.6,41400.0,679,5655240.0,0,slow moving
07-Jan-22,140.0,37800.0,679,5292000.0,0,slow moving
21-Jan-22,82.0,24960.0,679,2046720.0,0,slow moving
21-Jan-22,146.3,46800.0,679,6846840.0,0,slow moving
25-Jan-22,237.3,78000.0,679,18509400.0,0,slow moving
04-Jan-22,138.1,41400.0,679,5717340.0,0,slow moving
07-Jan-22,149.3,37800.0,679,5643540.0,0,slow moving
03-Feb-22,146.1,39600.0,679,5785560.0,0,slow moving
11-Feb-22,869.7,280800.0,679,244211760.0,2,medium moving
10-Feb-22,26.9,8400.0,679,225960.0,0,slow moving
14-Feb-22,137.1,46800.0,679,6416280.0,0,slow moving
25-Feb-22,446.9,156000.0,679,69716400.0,0,slow moving
03-Feb-22,145.6,39600.0,679,5765760.0,0,slow moving
17-Mar-22,43.4,13500.0,679,585900.0,0,slow moving
02-Mar-22,237.3,78000.0,679,18509400.0,0,slow moving
02-Mar-22,228.7,78000.0,679,17838600.0,0,slow moving
08-Apr-22,136.5,41400.0,679,5651100.0,0,slow moving
26-Apr-22,353.3,153000.0,679,54054900.0,0,slow moving
16-Apr-22,46.0,17280.0,679,794880.0,0,slow moving
06-Apr-22,90.4,33600.0,679,3037440.0,0,slow moving
08-Apr-22,148.6,41400.0,679,6152040.0,0,slow moving
12-May-22,92.1,33600.0,679,3094560.0,0,slow moving
05-May-22,143.9,62064.0,679,8931009.6,0,slow moving
07-May-22,235.4,84000.0,679,19773600.0,0,slow moving
17-May-22,233.9,84000.0,679,19647600.0,0,slow moving
31-May-22,144.1,50400.0,679,7262640.0,0,slow moving
17-Jun-22,700.3,234000.0,679,163870200.0,0,slow moving
17-Jun-22,712.1,234000.0,679,166631400.0,0,slow moving
17-Jun-22,957.6,312000.0,679,298771200.0,2,medium moving
04-Jun-22,188.6,55200.0,679,10410720.0,0,slow moving
16-Jun-22,211.5,75600.0,679,15989400.0,0,slow moving
30-Jul-22,924.1,312000.0,679,288319200.0,2,medium moving
05-Jul-22,288.6,100800.0,679,29090880.0,0,slow moving
26-Jul-22,141.7,46800.0,679,6631560.0,0,slow moving
16-Jul-22,47.9,17712.0,679,848404.8,0,slow moving
10-Aug-22,14.0,5400.0,679,75600.0,0,slow moving
01-Aug-22,91.5,33600.0,679,3074400.0,0,slow moving
23-Aug-22,145.4,50400.0,679,7328160.0,0,slow moving
26-Aug-22,95.9,33600.0,679,3222240.0,0,slow moving
22-Sep-22,704.4,234000.0,679,164829600.0,0,slow moving
22-Sep-22,721.9,234000.0,679,168924600.0,0,slow moving
22-Sep-22,953.8,312000.0,679,297585600.0,2,medium moving
06-Sep-22,143.9,50400.0,679,7252560.0,0,slow moving
07-Sep-22,194.4,67200.0,679,13063680.0,0,slow moving
17-Sep-22,48.6,16800.0,679,816480.0,0,slow moving
17-Sep-22,249.8,84000.0,679,20983200.0,0,slow moving
23-Sep-22,99.4,33600.0,679,3339840.0,0,slow moving
29-Sep-22,96.5,33600.0,679,3242400.0,0,slow moving
07-Sep-22,48.6,15600.0,679,758160.0,0,slow moving
29-Oct-22,247.2,69000.0,679,17056800.0,0,slow moving
01-Oct-22,101.1,31200.0,679,3154320.0,0,slow moving
29-Oct-22,251.8,69000.0,679,17374200.0,0,slow moving
07-Nov-22,93.4,33600.0,679,3138240.0,0,slow moving
09-Nov-22,194.5,67200.0,679,13070400.0,0,slow moving
26-Nov-22,143.3,50400.0,679,7222320.0,0,slow moving
27-Dec-22,144.4,41400.0,679,5978160.0,0,slow moving
09-Dec-22,24.5,8400.0,679,205800.0,0,slow moving
08-Dec-22,772.9,259200.0,679,200335680.0,2,medium moving
14-Dec-22,98.8,33600.0,679,3319680.0,0,slow moving
27-Dec-22,145.9,41400.0,679,6040260.0,0,slow moving
20-Jan-23,48.9,16800.0,679,821520.0,0,slow moving
25-Jan-23,222.3,75600.0,679,16805880.0,0,slow moving
25-Feb-23,144.8,41400.0,679,5994720.0,0,slow moving
25-Feb-23,146.5,41400.0,679,6065100.0,0,slow moving
09-Mar-23,142.7,41400.0,679,5907780.0,0,slow moving
09-Mar-23,144.3,41400.0,679,5974020.0,0,slow moving
21-Apr-23,145.1,41400.0,679,6007140.0,0,slow moving
14-Apr-23,49.2,18000.0,679,885600.0,0,slow moving
08-Apr-23,147.4,50400.0,679,7428960.0,0,slow moving
18-Apr-23,246.4,84000.0,679,20697600.0,0,slow moving
20-Apr-23,246.0,84000.0,679,20664000.0,0,slow moving
27-Apr-23,394.2,134400.0,679,52980480.0,0,slow moving
21-Apr-23,144.8,41400.0,679,5994720.0,0,slow moving
19-May-23,396.0,129600.0,679,51321600.0,0,slow moving
30-May-23,246.5,81000.0,679,19966500.0,0,slow moving
17-Jun-23,24.8,7800.0,679,193440.0,0,slow moving
13-Jun-23,148.8,50400.0,679,7499520.0,0,slow moving
20-Jun-23,223.2,75600.0,679,16873920.0,0,slow moving
22-Jun-23,484.7,168000.0,679,81429600.0,0,slow moving
04-Jul-23,146.0,50400.0,679,7358400.0,0,slow moving
13-Jul-23,96.6,33600.0,679,3245760.0,0,slow moving
03-Aug-23,49.6,15600.0,679,773760.0,0,slow moving
17-Aug-23,97.2,31200.0,679,3032640.0,0,slow moving
21-Oct-23,143.8,41400.0,679,5953320.0,0,slow moving
31-Oct-23,152.0,41400.0,679,6292800.0,0,slow moving
18-Oct-23,288.9,100800.0,679,29121120.0,0,slow moving
03-Nov-23,304.2,82800.0,679,25187760.0,0,slow moving
09-Nov-23,303.7,82800.0,679,25146360.0,0,slow moving
21-Nov-23,203.2,55200.0,679,11216640.0,0,slow moving
16-Nov-23,254.0,84000.0,679,21336000.0,0,slow moving
05-Dec-23,205.2,55200.0,679,11327040.0,0,slow moving
07-Dec-23,202.5,55200.0,679,11178000.0,0,slow moving
14-Dec-23,258.1,69000.0,679,17808900.0,0,slow moving
29-Dec-23,511.0,138000.0,679,70518000.0,0,slow moving
20-Dec-23,87.1,31500.0,679,2743650.0,0,slow moving
05-Jan-24,153.0,50400.0,679,7711200.0,0,slow moving
20-Jan-24,306.0,100800.0,679,30844800.0,0,slow moving
31-Jan-24,255.0,84000.0,679,21420000.0,0,slow moving
08-Feb-24,510.0,168000.0,679,85680000.0,0,slow moving
27-Feb-24,255.4,84000.0,679,21453600.0,0,slow moving
21-Mar-24,114.4,40020.0,679,4578288.0,0,slow moving
21-Mar-24,25.4,8400.0,679,213360.0,0,slow moving
14-Mar-24,254.0,84000.0,679,21336000.0,0,slow moving
20-Mar-24,254.0,84000.0,679,21336000.0,0,slow moving
06-Mar-24,254.0,84000.0,679,21336000.0,0,slow moving
27-Apr-24,102.0,31200.0,679,3182400.0,0,slow moving
11-Apr-24,253.0,84000.0,679,21252000.0,0,slow moving
24-Apr-24,502.1,138000.0,679,69289800.0,0,slow moving
27-May-24,249.4,72000.0,679,17956800.0,0,slow moving
08-May-24,251.8,84000.0,679,21151200.0,0,slow moving
29-Jun-24,247.2,84000.0,679,20764800.0,0,slow moving
24-Jul-24,253.2,84000.0,679,21268800.0,0,slow moving
21-Oct-22,48.0,16200.0,681,777600.0,0,slow moving
13-Jan-21,197.64,45000.0,683,8893800.0,0,slow moving
21-Jan-21,5.12,1440.0,683,7372.8,0,slow moving
13-Jan-21,196.04,45000.0,683,8821800.0,0,slow moving
23-Feb-21,54.2,14400.0,683,780480.0,0,slow moving
20-Feb-21,57.0,15600.0,683,889200.0,0,slow moving
23-Feb-21,12.78,3750.0,683,47925.0,0,slow moving
08-Feb-21,5.28,1680.0,683,8870.4,0,slow moving
08-Feb-21,7.55,2520.0,683,19026.0,0,slow moving
13-Feb-21,20.16,5760.0,683,116121.6,0,slow moving
01-Mar-21,53.1,14400.0,683,764640.0,0,slow moving
03-Mar-21,50.4,15600.0,683,786240.0,0,slow moving
19-Mar-21,29.08,7800.0,683,226824.0,0,slow moving
02-Mar-21,61.0,18750.0,683,1143750.0,0,slow moving
04-Mar-21,90.71,25740.0,683,2334875.4,0,slow moving
19-Mar-21,24.3,8400.0,683,204120.0,0,slow moving
24-Mar-21,4.8,1680.0,683,8064.0,0,slow moving
23-Apr-21,54.05,15000.0,683,810750.0,0,slow moving
12-Apr-21,77.0,25200.0,683,1940400.0,0,slow moving
29-May-21,15.2,4680.0,683,71136.0,0,slow moving
12-Jun-21,209.04,62400.0,683,13044096.0,0,slow moving
18-Jun-21,130.27,39000.0,683,5080530.0,0,slow moving
30-Jun-21,132.46,39000.0,683,5165940.0,0,slow moving
04-Jun-21,7.94,2520.0,683,20008.8,0,slow moving
18-Jun-21,131.56,39000.0,683,5130840.0,0,slow moving
30-Jun-21,131.26,39000.0,683,5119140.0,0,slow moving
12-Jul-21,105.18,30000.0,683,3155400.0,0,slow moving
07-Jul-21,105.65,31200.0,683,3296280.0,0,slow moving
27-Jul-21,53.6,15600.0,683,836160.0,0,slow moving
28-Jul-21,15.6,4680.0,683,73008.0,0,slow moving
21-Jul-21,103.98,31200.0,683,3244176.0,0,slow moving
21-Jul-21,52.14,15600.0,683,813384.0,0,slow moving
10-Jul-21,5.2,1620.0,683,8424.0,0,slow moving
11-Aug-21,130.4,36000.0,683,4694400.0,0,slow moving
11-Aug-21,130.92,36000.0,683,4713120.0,0,slow moving
28-Sep-21,18.11,5460.0,683,98880.6,0,slow moving
02-Sep-21,27.08,7800.0,683,211224.0,0,slow moving
08-Sep-21,263.16,84000.0,683,22105440.0,0,slow moving
18-Sep-21,186.76,63000.0,683,11765880.0,0,slow moving
24-Sep-21,126.54,42000.0,683,5314680.0,0,slow moving
30-Sep-21,129.5,42000.0,683,5439000.0,0,slow moving
07-Sep-21,10.4,3600.0,683,37440.0,0,slow moving
26-Oct-21,26.1,7800.0,683,203580.0,0,slow moving
07-Oct-21,26.0,7800.0,683,202800.0,0,slow moving
01-Oct-21,65.0,17250.0,683,1121250.0,0,slow moving
12-Oct-21,130.0,34500.0,683,4485000.0,0,slow moving
04-Oct-21,26.08,7800.0,683,203424.0,0,slow moving
12-Oct-21,26.0,7800.0,683,202800.0,0,slow moving
20-Oct-21,78.0,25200.0,683,1965600.0,0,slow moving
29-Oct-21,2.68,900.0,683,2412.0,0,slow moving
17-Nov-21,131.5,34500.0,683,4536750.0,0,slow moving
17-Nov-21,131.07,34500.0,683,4521915.0,0,slow moving
20-Dec-21,26.8,7800.0,683,209040.0,0,slow moving
24-Dec-21,51.72,15600.0,683,806832.0,0,slow moving
04-Jan-22,52.8,15000.0,683,792000.0,0,slow moving
10-Feb-22,52.26,15000.0,683,783900.0,0,slow moving
21-Feb-22,50.14,15600.0,683,782184.0,0,slow moving
25-Feb-22,49.8,15600.0,683,776880.0,0,slow moving
17-Feb-22,13.05,4050.0,683,52852.5,0,slow moving
12-Feb-22,13.0,3900.0,683,50700.0,0,slow moving
18-Mar-22,26.0,8400.0,683,218400.0,0,slow moving
24-Mar-22,101.99,30000.0,683,3059700.0,0,slow moving
17-Mar-22,53.4,16200.0,683,865080.0,0,slow moving
03-Mar-22,25.2,7800.0,683,196560.0,0,slow moving
08-Mar-22,130.8,34500.0,683,4512600.0,0,slow moving
01-Mar-22,10.06,3600.0,683,36216.0,0,slow moving
08-Mar-22,129.92,34500.0,683,4482240.0,0,slow moving
18-Apr-22,53.9,15600.0,683,840840.0,0,slow moving
25-Apr-22,30.96,9360.0,683,289785.6,0,slow moving
29-Apr-22,8.1,3150.0,683,25515.0,0,slow moving
20-May-22,54.1,15600.0,683,843960.0,0,slow moving
10-May-22,54.2,15600.0,683,845520.0,0,slow moving
17-May-22,51.6,15600.0,683,804960.0,0,slow moving
17-May-22,12.9,3900.0,683,50310.0,0,slow moving
21-May-22,54.2,15600.0,683,845520.0,0,slow moving
30-May-22,53.4,15600.0,683,833040.0,0,slow moving
27-Jun-22,53.61,15600.0,683,836316.0,0,slow moving
21-Jun-22,27.4,7800.0,683,213720.0,0,slow moving
21-Jun-22,27.0,7800.0,683,210600.0,0,slow moving
09-Jun-22,26.8,8400.0,683,225120.0,0,slow moving
17-Jun-22,27.01,8400.0,683,226884.0,0,slow moving
20-Jun-22,54.9,16800.0,683,922320.0,0,slow moving
25-Jul-22,53.3,15600.0,683,831480.0,0,slow moving
11-Jul-22,53.64,15600.0,683,836784.0,0,slow moving
23-Jul-22,26.5,7800.0,683,206700.0,0,slow moving
29-Aug-22,21.46,6240.0,683,133910.4,0,slow moving
04-Aug-22,26.8,8100.0,683,217080.0,0,slow moving
20-Aug-22,7.76,2520.0,683,19555.2,0,slow moving
05-Sep-22,27.18,8400.0,683,228312.0,0,slow moving
06-Sep-22,53.8,15600.0,683,839280.0,0,slow moving
15-Sep-22,52.03,15600.0,683,811668.0,0,slow moving
09-Sep-22,32.4,9360.0,683,303264.0,0,slow moving
20-Sep-22,1063.82,344400.0,683,366379608.0,2,medium moving
14-Sep-22,10.72,3600.0,683,38592.0,0,slow moving
23-Sep-22,21.18,6720.0,683,142329.6,0,slow moving
29-Nov-22,26.29,7800.0,683,205062.0,0,slow moving
02-Nov-22,129.6,34500.0,683,4471200.0,0,slow moving
10-Nov-22,52.37,15600.0,683,816972.0,0,slow moving
17-Nov-22,30.86,10080.0,683,311068.8,0,slow moving
02-Nov-22,129.96,34500.0,683,4483620.0,0,slow moving
07-Dec-22,105.16,31200.0,683,3280992.0,0,slow moving
13-Dec-22,118.06,35100.0,683,4143906.0,0,slow moving
03-Dec-22,10.0,3360.0,683,33600.0,0,slow moving
12-Dec-22,12.4,4050.0,683,50220.0,0,slow moving
04-Jan-23,25.0,7800.0,683,195000.0,0,slow moving
19-Jan-23,25.5,7800.0,683,198900.0,0,slow moving
17-Jan-23,65.2,15000.0,683,978000.0,0,slow moving
05-Jan-23,12.7,4200.0,683,53340.0,0,slow moving
17-Jan-23,64.96,15000.0,683,974400.0,0,slow moving
27-Feb-23,53.9,15600.0,683,840840.0,0,slow moving
11-Feb-23,25.64,7800.0,683,199992.0,0,slow moving
15-Feb-23,56.34,17820.0,683,1003978.8,0,slow moving
16-Feb-23,52.7,15000.0,683,790500.0,0,slow moving
16-Feb-23,38.18,13500.0,683,515430.0,0,slow moving
13-Mar-23,52.84,15600.0,683,824304.0,0,slow moving
24-Mar-23,52.22,15600.0,683,814632.0,0,slow moving
29-Mar-23,26.1,7800.0,683,203580.0,0,slow moving
18-Mar-23,25.42,7800.0,683,198276.0,0,slow moving
28-Mar-23,52.1,15600.0,683,812760.0,0,slow moving
25-Mar-23,61.05,19320.0,683,1179486.0,0,slow moving
07-Mar-23,10.2,3360.0,683,34272.0,0,slow moving
25-Apr-23,52.1,15600.0,683,812760.0,0,slow moving
14-Apr-23,13.3,4200.0,683,55860.0,0,slow moving
05-May-23,26.6,8400.0,683,223440.0,0,slow moving
08-May-23,53.5,16800.0,683,898800.0,0,slow moving
04-May-23,53.4,15600.0,683,833040.0,0,slow moving
17-May-23,26.8,7800.0,683,209040.0,0,slow moving
04-May-23,53.6,15600.0,683,836160.0,0,slow moving
05-May-23,8.04,2520.0,683,20260.8,0,slow moving
20-May-23,53.4,16800.0,683,897120.0,0,slow moving
23-Jun-23,104.7,31200.0,683,3266640.0,0,slow moving
24-Jun-23,13.0,3900.0,683,50700.0,0,slow moving
08-Jun-23,39.42,11700.0,683,461214.0,0,slow moving
21-Jul-23,51.7,15600.0,683,806520.0,0,slow moving
13-Jul-23,25.3,7800.0,683,197340.0,0,slow moving
27-Jul-23,25.4,8100.0,683,205740.0,0,slow moving
12-Aug-23,25.8,8100.0,683,208980.0,0,slow moving
02-Aug-23,12.8,3900.0,683,49920.0,0,slow moving
02-Sep-23,25.3,8400.0,683,212520.0,0,slow moving
28-Sep-23,52.0,15600.0,683,811200.0,0,slow moving
27-Sep-23,13.0,3900.0,683,50700.0,0,slow moving
30-Oct-23,52.0,13200.0,683,686400.0,0,slow moving
04-Oct-23,192.72,51750.0,683,9973260.0,0,slow moving
10-Oct-23,204.2,51750.0,683,10567350.0,0,slow moving
07-Oct-23,94.5,29400.0,683,2778300.0,0,slow moving
18-Oct-23,16.2,5040.0,683,81648.0,0,slow moving
04-Oct-23,194.84,51750.0,683,10082970.0,0,slow moving
10-Oct-23,203.5,51750.0,683,10531125.0,0,slow moving
24-Nov-23,52.0,15600.0,683,811200.0,0,slow moving
16-Nov-23,164.0,50400.0,683,8265600.0,0,slow moving
21-Nov-23,44.0,13440.0,683,591360.0,0,slow moving
08-Dec-23,54.4,15600.0,683,848640.0,0,slow moving
